Submissiondate,Today,Start,End,Deviceid,Interview Type 1,Is Shadowing,Interview Type 2,Interview Type,Revisit Mfd,Revisit Mfd Gps Taken,Dwelling Type From Interviewer,Dwelling Type Knock,Inhome2,Adult Presence From Child1,Adult Presence1,Hoh Name,Dwelling Type From Adult,Dwelling Type Combined,Sfd Indicator,Mfd Indicator,Mfd Gps Taken,Lat,Long,Mfd1 Gps1 Altitude,Mfd1 Gps1 Accuracy,Mfd1 Gps2 Missing,Mfd1 Gps1 Accuracy Nonzero,Mfd1 Gps2 Accuracy Nonzero,Mfd1 Cond2A,Mfd1 Cond2B,Mfd Agg Gps,Small Mfd Address Enter,Small Mfd Address,High Rise Name Enter,High Rise Address Enter,High Rise Name,High Rise Address,On Top Floor,Prompt To Top Floor,Flatfloor,Flatnumber,Mfd Dwelling Type,Sup Revisit Id 1 Org,Sup Revisit Id 1,Sup Revisit Id 1 Firstentry,Sup Revisit Id 2 Org,Sup Revisit Id 2,Sup Revisit Id 2 Firstentry,Line List Priority,Isdwelling,Inhome Type,Inhome1,Adult Presence From Child2,Adult Presence2,Hoh Name No Adult,Inhome,Adult Presence,Correct Hh,Revisit Consent,After Consent,Other Consent,Intro Consent,Adult Is Hoh,Hoh Name Adult Is Hoh,Hoh Name Adult Not Hoh,Hoh Name,Evidence Of Child,Childpresent Ask,Priority1 Child Present,Childpresent,Adult Is Caregiver Non Revisit,Adult Is Caregiver Revisit,Adult Is Caregiver,Ismotherpresent,Motherpresent,Mother Name Not Present,Mother Name Present 1,Mother Name Present 2,Mothername,Consent 1,Health Card No Caregiver,Caregiver Usually Home,Consent 2,Consent,Move On,Child Num Non P1,Confirm More Than 10 Children,Confirm 0 Children,Childnum,Random Value,Percentage Photos,Pp2,Hh Selected,Count,Child Repeat Count,No Cards,Missvaccine,Sum Child Priority,Chalkmark,Full Address Single-Family Dwelling,Require Gps Collection,Not Mfd Gps1 Latitude,Not Mfd Gps1 Longitude,Not Mfd Gps1 Altitude,Not Mfd Gps1 Accuracy,Not Mfd Gps2 Missing,Not Mfd Gps1 Accuracy Nonzero,Not Mfd Gps2 Accuracy Nonzero,Not Mfd Cond2A,Not Mfd Cond2B,Not Mfd Best Gps,High Rise Name To Pull Forward,Mfd Address To Pull Forward,High Rise Address To Pull Forward,Best Gps For This Dwelling,Priority,Update For 1 Or 2,Update,single_end_0_home,single_end_0_not_home,single_end_1_2_home,single_end_1_2_not_home,single_end_3_home,single_end_3_not_home,single_end_999_home,single_end_999_not_home,mfd_end_0_home,mfd_end_0_not_home,mfd_end_1_2_home,mfd_end_1_2_not_home,mfd_end_3_home,mfd_end_3_not_home,mfd_end_999_home,mfd_end_999_not_home,non_dwelling_end,revisit_end_incorrect_hh,revisit_end_0_home,revisit_end_0_1_2_home,revisit_end_1_2_home_confirm,revisit_end_1_2_home_update,revisit_end_1_2_not_home_confirm,revisit_end_1_2_not_home_update,revisit_end_3_home_update,revisit_end_3_home_confirm,revisit_end_3_not_home_update,revisit_end_3_not_home_confirm,revisit_end_999_all_home,revisit_end_999_3_home_additional,single_end_0_home_shadow,single_end_0_not_home_shadow,single_end_1_2_home_shadow,single_end_1_2_not_home_shadow,single_end_3_home_shadow,single_end_3_not_home_shadow,single_end_999_home_shadow,single_end_999_not_home_shadow,mfd_end_0_home_shadow,mfd_end_0_not_home_shadow,mfd_end_1_2_home_shadow,mfd_end_1_2_not_home_shadow,mfd_end_3_home_shadow,mfd_end_3_not_home_shadow,mfd_end_999_home_shadow,mfd_end_999_not_home_shadow,non_dwelling_end_shadow,revisit_end_incorrect_hh_shadow,revisit_end_0_home_shadow,revisit_end_0_1_2_home_shadow,revisit_end_1_2_home_confirm_shadow,revisit_end_1_2_home_update_shadow,revisit_end_1_2_not_home_confirm_shadow,revisit_end_1_2_not_home_update_shadow,revisit_end_3_home_update_shadow,revisit_end_3_home_confirm_shadow,revisit_end_3_not_home_update_shadow,revisit_end_3_not_home_confirm_shadow,revisit_end_999_all_home_shadow,revisit_end_999_all_home_shadow_additional,instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2025-11-21T11:23:30.623Z,11/21/25,2025-11-21T12:22:06.108+01:00,2025-11-21T12:23:25.632+01:00,,dwelling,0,,dwelling,,,mfd,,,,,,,mfd,0,1,yes,,,,,,,,,,,,Mato itesiwaju raod1,,,,,,,,,dwelling,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.482253111,10,0.1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,Mato itesiwaju raod1,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:23:13.136Z,11/21/25,2025-11-21T12:21:44.174+01:00,2025-11-21T12:22:13.530+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.390087961,10,0.1,0,0,0,0,0,0,0,,1,,,206.2000122,4.3,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:23:03.186Z,11/21/25,2025-11-21T12:19:08.367+01:00,2025-11-21T12:22:42.305+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.954221615,10,0.1,0,0,0,0,0,0,0,,1,,,198.1,4.5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:22:51.471Z,11/21/25,2025-11-21T12:15:34.398+01:00,2025-11-21T12:18:18.952+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,30Y3,30y3,30Y3,30Y3,30y3,30Y3,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.442061757,10,0.1,0,0,0,0,0,0,0,,1,,,194.5,3.9,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:22:04.639Z,11/21/25,2025-11-21T12:19:54.603+01:00,2025-11-21T12:22:01.229+01:00,,dwelling,0,,dwelling,,,mfd,,,,,,,mfd,0,1,no,,,200.7,3.88,1,1,0,0,0,,Mato itesiwaju raod1,Mato itesiwaju raod1,,,,,,,,,dwelling,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.334674003,10,0.1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,Mato itesiwaju raod1,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:57.568Z,11/21/25,2025-11-21T12:21:41.579+01:00,2025-11-21T12:21:56.898+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.345986277,10,0.1,0,0,0,0,0,0,0,,1,,,203.6000061,4.4,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:35.220Z,11/21/25,2025-11-21T11:29:30.030+01:00,2025-11-21T12:21:34.646+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.736861742,10,0.1,0,0,0,0,0,0,0,,1,,,137.8,4.5,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:17.076Z,11/21/25,2025-11-21T12:15:22.700+01:00,2025-11-21T12:21:15.121+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,yes,no,yes,yes,,yes,,yes,,,, Surajudeen saka ,,,,yes,yes,yes,1,,,1,0.572436735,10,0.1,0,1,1,0,3,0,0,Aba odeyale,1,,,161.7,1.829,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:13.126Z,11/21/25,2025-11-21T12:20:41.312+01:00,2025-11-21T12:21:12.189+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.807452667,10,0.1,0,0,0,0,0,0,0,,1,,,203.6000061,2.633,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:10.973Z,11/21/25,2025-11-21T12:20:07.470+01:00,2025-11-21T12:21:10.334+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.829350796,10,0.1,0,0,0,0,0,0,0,Paara,1,,,260,3.7,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:02.221Z,11/21/25,2025-11-21T11:13:15.216+01:00,2025-11-21T11:15:26.912+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.721502156,10,0.1,0,0,0,0,0,0,0,Bioku alaadun,1,,,235.4,3.35,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:21:00.742Z,11/21/25,2025-11-21T11:11:40.432+01:00,2025-11-21T11:11:53.952+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.217531967,10,0.1,0,0,0,0,0,0,0,,1,,,239.8,3.9,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:54.432Z,11/21/25,2025-11-21T12:20:27.795+01:00,2025-11-21T12:20:51.443+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.733615698,10,0.1,0,0,0,0,0,0,0,,1,,,233.3,2.75,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:51.716Z,11/21/25,2025-11-21T11:11:04.703+01:00,2025-11-21T11:11:16.898+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.154998176,10,0.1,0,0,0,0,0,0,0,,1,,,247.9,5.25,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:50.900Z,11/21/25,2025-11-21T10:52:36.973+01:00,2025-11-21T10:57:59.743+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4d,14c4d,14c4d,14c4d,14c4d,14c4d,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,yes,no,yes,yes,,yes,,yes,,,,Gabreal wemimo,,,,yes,yes,yes,1,,,1,0.634007638,10,0.1,0,1,1,0,0,0,0,,1,,,244.2,4.7,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:49.997Z,11/21/25,2025-11-21T10:51:07.690+01:00,2025-11-21T10:52:33.034+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4l,14c4l,14c4l,14c4l,14c4l,14c4l,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.965835327,10,0.1,0,0,0,0,0,0,0,,1,,,234.6,4.4,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:48.977Z,11/21/25,2025-11-21T10:49:10.915+01:00,2025-11-21T10:51:03.066+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4m,14c4m,14c4m,14c4m,14c4m,14c4m,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.343311693,10,0.1,0,0,0,0,0,0,0,,1,,,238.5,3.05,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:48.262Z,11/21/25,2025-11-21T10:48:16.723+01:00,2025-11-21T10:49:07.998+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4n,14c4n,14c4n,14c4n,14c4n,14c4n,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,no,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.643451011,10,0.1,0,0,0,0,0,0,0,,1,,,230.2,4.7,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:47.354Z,11/21/25,2025-11-21T10:47:37.026+01:00,2025-11-21T10:48:13.823+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4p,14c4p,14c4p,14c4p,14c4p,14c4p,3,yes,adult,yes,,yes,,yes,yes,,,,no,no,,,,,,,no,,,,,,,,,,,,,,,,no,,,,,0.869636123,10,0.1,0,0,0,0,0,0,999,,0,,,,,,,,,,,,,,,999,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:46.236Z,11/21/25,2025-11-21T10:46:30.485+01:00,2025-11-21T10:47:33.908+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4k,14c4k,14c4k,14c4k,14c4k,14c4k,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.806331971,10,0.1,0,0,0,0,0,0,0,,1,,,228.2,4.25,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:45.547Z,11/21/25,2025-11-21T10:45:12.566+01:00,2025-11-21T10:46:27.285+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c4q,14c4q,14c4q,14c4q,14c4q,14c4q,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.589432782,10,0.1,0,0,0,0,0,0,0,,1,,,221.1,5.05,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:44.739Z,11/21/25,2025-11-21T11:16:04.593+01:00,2025-11-21T11:16:24.970+01:00,,not_dwelling,0,,not_dwelling,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,0.276321428,10,0.1,0,0,0,0,0,0,0,,1,,,236.2,4.625,1,1,0,0,0,,,,,,0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:44.655Z,11/21/25,2025-11-21T10:38:24.010+01:00,2025-11-21T10:44:28.626+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c6c,14c6c,14c6c,14c6c,14c6c,14c6c,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.807598109,10,0.1,0,0,0,0,0,0,0,,1,,,227,4.6,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:43.672Z,11/21/25,2025-11-21T11:07:38.073+01:00,2025-11-21T11:08:44.668+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14f3f,14f3f,14f3f,14f3f,14f3f,14f3f,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,yes,no,yes,yes,,yes,,yes,,,,Oyindamola kemi,,,,no,no,no,,,,,0.879235342,10,0.1,0,0,0,0,0,0,999,,0,,,,,,,,,,,,,,,999,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:43.654Z,11/21/25,2025-11-21T10:37:10.294+01:00,2025-11-21T10:38:20.950+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c7p,14c7p,14c7p,14c7p,14c7p,14c7p,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.009633701,10,0.1,1,0,0,0,0,0,0,,1,,,231.2,4.85,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:42.403Z,11/21/25,2025-11-21T11:06:21.720+01:00,2025-11-21T11:07:16.498+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14b7p,14b7p,14b7p,14b7p,14b7p,14b7p,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.032457438,10,0.1,1,0,0,0,0,0,0,,1,,,260.4,4.95,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:42.266Z,11/21/25,2025-11-21T10:36:22.131+01:00,2025-11-21T10:37:07.210+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c83,14c83,14c83,14c83,14c83,14c83,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.781048672,10,0.1,0,0,0,0,0,0,0,,1,,,233.8,4.6,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:40.891Z,11/21/25,2025-11-21T10:35:06.407+01:00,2025-11-21T10:36:18.892+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c7x,14c7x,14c7x,14c7x,14c7x,14c7x,3,yes,child,yes,yes,yes,,yes,yes,,,,no,no,,,,,,,no,,,,,,,,,,,,,,,,no,,,,,0.128764219,10,0.1,0,0,0,0,0,0,999,,0,,,,,,,,,,,,,,,999,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:40.812Z,11/21/25,2025-11-21T11:04:26.642+01:00,2025-11-21T11:06:07.234+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14f34,14f34,14f34,14f34,14f34,14f34,3,yes,adult,yes,,yes,,yes,yes,,,,no,no,,,,,,,no,,,,,,,,,,,,,,,,no,,,,,0.647184709,10,0.1,0,0,0,0,0,0,999,,0,,,,,,,,,,,,,,,999,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:39.989Z,11/21/25,2025-11-21T10:33:21.485+01:00,2025-11-21T10:35:00.470+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14c7v,14c7v,14c7v,14c7v,14c7v,14c7v,3,yes,adult,yes,,yes,,yes,yes,,,,yes,yes,yes,,,,,yes,no,yes,yes,,yes,,yes,,,,Habeeb olawuyi,,,,yes,yes,yes,1,,,1,0.690704612,10,0.1,0,1,1,0,0,0,0,,1,,,235.3,5.9,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:39.786Z,11/21/25,2025-11-21T11:02:42.475+01:00,2025-11-21T11:04:05.211+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14d8v,14d8v,14d8v,14d8v,14d8v,14d8v,2,yes,child,yes,yes,yes,,yes,yes,,,,yes,yes,yes,,,,,no,no,no,,,,,,,,,,,,,,,no,,,,,0.097012471,10,0.1,1,0,0,0,0,0,0,,1,,,250.6,5.7,1,1,0,0,0,,,,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:39.684Z,11/21/25,2025-11-21T12:18:44.731+01:00,2025-11-21T12:20:36.801+01:00,,dwelling,0,,dwelling,,,sfd,,,,,,,sfd,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,no,,,,no,,,,,,,,,,,no,,no,,,,,,,,,,,,,,,,no,,,,,0.653929981,10,0.1,0,0,0,0,0,0,3,Moto ajia road,1,,,203.6000061,4.3,1,1,0,0,0,,,,,,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
2025-11-21T11:20:38.911Z,11/21/25,2025-11-21T11:00:31.197+01:00,2025-11-21T11:02:39.287+01:00,,revisit,0,,revisit,no,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,14d8t,14d8t,14d8t,14d8t,14d8t,14d8t,2,yes,adult,yes,,yes,,yes,yes,,,,no,no,,,,,,,no,,,,,,,,,,,,,,,,no,,,,,0.199356537,10,0.1,1,0,0,0,0,0,999,,0,,,,,,,,,,,,,,,999,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,5PP Ona Ara Point 1,0,0,,,,0,20250912_Nigeria
